Link	New name	Change	Who Number	Last name	Prop Lists	Rec Lists	Locator name	French	Spanish	Russian	Arabic	Chinese	Phonetic	Molecular formula	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5310	eproxindine		5310	eproxindine	49	23	eproxindine [INN]	éproxindine	eproxindina	эпроксиндин	إيبروكسيندين	依普吲定	eproxindine	C23H29N3O3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5311	flumazenil		5311	flumazenil	55	26	flumazenil [INN]	flumazénil	flumazenil	флумазенил	فلومازينيل  	氟吗西尼	flumazenil	C15H14FN3O3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5313	edetol		5313	edetol	49		edetol [INN]	édétol	edetol	эдетол	إيديتول	依地醇	edetol	C14H32N2O4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5314	fezolamine		5314	fezolamine	49	23	fezolamine [INN]	fézolamine	fezolamina	фезоламин	فيزولامين    	非唑拉明	fezolamine	C20H23N3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5315	dembrexine		5315	dembrexine	56	27	dembrexine [INN]	dembrexine	dembrexina	дембрексин	دامبريكسين	登溴克新	dembrexine	C13H17Br2NO2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5316	anipamil		5316	anipamil	49	23	anipamil [INN]	anipamil	anipamilo	анипамил	أنيباميل	阿尼帕米	anipamil	C34H52N2O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5317	pirenoxine		5317	pirenoxine	49	23	pirenoxine [INN]	pirénoxine	pirenoxina	пиреноксин	بيرينوكسين	吡诺克辛	pirenoxine	C16H8N2O5	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5318	murabutide		5318	murabutide	49	23	murabutide [INN]	murabutide	murabutida	мурабутид	مورابوتيد	莫拉丁酯	murabutide	C23H40N4O11	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5319	caracemide		5319	caracemide	49		caracemide [INN]	caracémide	caracemida	карацемид	كاراسيميد  	卡醋胺	caracemide	C6H11N3O4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5321	sofalcone		5321	sofalcone	49		sofalcone [INN]	sofalcone	sofalcona	софалкон	سوفالكون	索法酮	sofalcone	C27H30O6	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5322	ofloxacin		5322	ofloxacin	49	24	ofloxacin [INN]	ofloxacine	ofloxacino	офлоксацин	أوفلوكساسين	氧氟沙星	ofloxacin	C18H20FN3O4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5323	plaunotol		5323	plaunotol	49	23	plaunotol [INN]	plaunotol	plaunotol	плаунотол	بلونوتول	普劳诺托	plaunotol	C20H34O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5325	tebuquine		5325	tebuquine	49	23	tebuquine [INN]	tébuquine	tebuquina	тебухин	تيبوكين	替布喹	tebuqine	C26H25Cl2N3O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5326	colforsin		5326	colforsin	51	24	colforsin [INN]	colforsine	colforsina	колфорсин	كولفورسين	考福新	colforsin	C22H34O7	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5327	adimolol		5327	adimolol	50		adimolol [INN]	adimolol	adimolol	адимолол	أديمولول	阿地洛尔	adimolol	C25H29N3O3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5328	oxalinast		5328	oxalinast	49	23	oxalinast [INN]	oxalinast	oxalinast	оксалинаст	أوكساليناست	草氨司特	oxalinast	C14H13NO4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5329	dexindoprofen		5329	dexindoprofen	49	23	dexindoprofen [INN]	dexindoprofène	dexindoprofeno	дексиндопрофен	ديكسيندوبروفان	右吲哚洛芬	dexindoprofen	C17H15NO3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5330	cefetamet		5330	cefetamet	49	23	cefetamet [INN]	céfétamet	cefetamet	цефетамет	سيفيتامات  	头孢他美	cefetamet	C14H15N5O5S2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5331	nabazenil		5331	nabazenil	49	23	nabazenil [INN]	nabazénil	nabazenil	набазенил	نابازينيل	大麻泽尼	nabazenil	C35H55NO3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5332	menabitan		5332	menabitan	49	23	menabitan [INN]	ménabitane	menabitán	менабитан	مينابيتان	美大麻坦	menabitan	C37H56N2O3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5333	carvedilol		5333	carvedilol	50	26	carvedilol [INN]	carvédilol	carvedilol	карведилол	كارفيديلول	卡维地洛	carvedilol	C24H26N2O4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5334	isotiquimide		5334	isotiquimide	49	23	isotiquimide [INN]	isotiquimide	isotiquimida	изотихимид	إيزوتيكيميد	依索喹胺	isotiqimide	C11H14N2S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5335	panuramine		5335	panuramine	49	23	panuramine [INN]	panuramine	panuramina	панурамин	بانورامين	帕奴拉明	panuramine	C24H25N3O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5336	rolgamidine		5336	rolgamidine	49	23	rolgamidine [INN]	rolgamidine	rolgamidina	ролгамидин	رولغاميدين	罗加米定	rolgamidine	C9H16N4O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5337	idazoxan		5337	idazoxan	49		idazoxan [INN]	idazoxan	idazoxano	идазоксан	إيدازوكسان	咪唑克生	idazoxan	C11H12N2O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5338	cisapride		5338	cisapride	49	23	cisapride [INN]	cisapride	cisaprida	цизаприд	سيسابريد               	西沙必利	cisapride	C23H29ClFN3O4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5339	egtazic acid		5339	egtazic acid	49		egtazic acid [INN]	acide egtazique	ácido egtázico	эгтазовая кислота	حمض إغتازيك	依他酸	egtazic egtazate	C14H24N2O10	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5340	enviradene		5340	enviradene	49		enviradene [INN]	enviradène	enviradeno	энвираден	إينفيرادان	恩韦拉登	enviradene	C19H21N3O2S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5341	pincainide		5341	pincainide	49	23	pincainide [INN]	pincaïnide	pincainida	пинкаинид	بينكائينيد	平卡尼	pincainide	C16H24N2O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5342	taltrimide		5342	taltrimide	49	23	taltrimide [INN]	taltrimide	taltrimida	талтримид	تالتريميد	他曲米特	taltrimide	C13H16N2O4S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5344	aditoprim		5344	aditoprim	49	23	aditoprim [INN]	aditoprime	aditoprima	адитоприм	أديتوبريم	阿地普林	aditoprim	C15H21N5O10	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5345	tizabrin		5345	tizabrin	49	23	tizabrin [INN]	tizabrine	tizabrina	тизабрин	تيزابرين	替扎布林	tizabrin	C8H15NO3S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5346	dacisteine		5346	dacisteine	49	23	dacisteine [INN]	dacistéine	dacisteína	дацистеин	داسيستيئين	达西司坦	dacisteine	C7H11NO4S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5347	nacartocin		5347	nacartocin	51	23	nacartocin [INN]	nacartocine	nacartocina	накартоцин	ناكارتوسين	那卡缩宫素	nacartocin	C46H71N11O11S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5348	nipradilol		5348	nipradilol	50	24	nipradilol [INN]	nipradilol	nipradilol	нипрадилол	نيبراديلول	尼普地洛	nipradilol	C15H22N2O6	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5349	ufenamate		5349	ufenamate	50	24	ufenamate [INN]	ufénamate	ufenamato	уфенамат	يوفينامات 	乌芬那酯	ufenamate	C18H18F3NO2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5350	aspoxicillin		5350	aspoxicillin	50	24	aspoxicillin [INN]	aspoxicilline	aspoxicilina	аспоксициллин	أسبوكسيسيلين	阿扑西林	aspoxicillin	C21H27N5O7S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5351	enoxacin		5351	enoxacin	49	26	enoxacin [INN]	énoxacine	enoxacino	эноксацин	إينوكساسين	依诺沙星	enoxacin	C15H17FN4O3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5352	mifobate		5352	mifobate	49	23	mifobate [INN]	mifobate	mifobato	мифобат	ميفوبات	米福酯	mifobate	C11H17ClO7P2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5353	bucricaine		5353	bucricaine	49	23	bucricaine [INN]	bucricaïne	bucricaína	букрикаин	بوكريكائين	丁吖卡因	bucricaine	C17H22N2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5354	atomoxetine		5354	atomoxetine	86	48	atomoxetine [INN]	atomoxétine	atomoxetina	атомоксетин	أتوموكسيتين		atomoxetine	C17H21NO	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5355	bromadoline		5355	bromadoline	49	23	bromadoline [INN]	bromadoline	bromadolina	бромадолин	برومادولين	溴多林	bromadoline	C15H21BrN2O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5356	etibendazole		5356	etibendazole	49	23	etibendazole [INN]	étibendazole	etibendazol	этибендазол	إيتيباندازول	依苯达唑	etibendazole	C18H16FN3O4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5357	alfuzosin		5357	alfuzosin	49	23	alfuzosin [INN]	alfuzosine	alfuzosina	алфузозин	ألفوزوسين	阿夫唑嗪	alfuzosin	C19H27N5O4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5358	fenirofibrate		5358	fenirofibrate	49	23	fenirofibrate [INN]	fénirofibrate	fenirofibrato	фенирофибрат	فينيروفيبرات	非尼贝特	fenirofibrate	C17H17ClO4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5359	nomegestrol		5359	nomegestrol	49	23	nomegestrol [INN]	nomégestrol	nomegestrol	номегэстрол	نوميجاسترول	诺美孕酮	nomegestrol	C21H28O3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5360	fosmenic acid		5360	fosmenic acid	49	23	fosmenic acid [INN]	acide fosménique	ácido fosménico	фосменовая кислота	حمض فوسمينيك	膦美酸	fosmenic fosmenate	C7H13O3P	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5361	nafimidone		5361	nafimidone	49	23	nafimidone [INN]	nafimidone	nafimidona	нафимидон	نافيميدون	萘咪酮	nafimidone	C15H12N2O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5362	losulazine		5362	losulazine	51	24	losulazine [INN]	losulazine	losulazina	лосулазин	لوسولازين	洛硫嗪	losulazine	C27H22F4N4O3S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5363	florifenine		5363	florifenine	50	24	florifenine [INN]	florifénine	florifenina	флорифенин	فلوريفينين	氟非宁	florifenine	C23H22F3N3O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5364	ciglitazone		5364	ciglitazone	50	24	ciglitazone [INN]	ciglitazone	ciglitazona	циглитазон	سيغليتازون	环格列酮	ciglitazone	C18H23NO3S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5365	esmolol		5365	esmolol	60	40	esmolol [INN]	esmolol	esmolol	эсмолол	إيسمولول	艾司洛尔	esmolol	C16H25NO4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5366	guaimesal		5366	guaimesal	50	24	guaimesal [INN]	guaïmésal	guaimesal	гваймесал	غوائيميسال	呱美柳	guaimesal	C16H14O5	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5368	triletide		5368	triletide	50	24	triletide [INN]	trilétide	triletida	трилетид	ثلاثي ليتيد	曲来肽	triletide	C27H31N5O5	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5369	fosfocreatinine		5369	fosfocreatinine	50	24	fosfocreatinine [INN]	fosfocréatinine	fosfocreatinina	фосфокреатинин	فوسفوكرياتينين	磷酸肌酐	fosfocreatinine	C4H8N3O4P	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5370	mifentidine		5370	mifentidine	50	24	mifentidine [INN]	mifentidine	mifentidina	мифентидин	ميفانتيدين	咪芬替丁	mifentidine	C13H16N4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5371	diacerein		5371	diacerein	50	24	diacerein [INN]	diacéréine	diacereína	диацереин	دياسيرئين	双醋瑞因	diacerein	C19H12O8	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5372	cinepaxadil		5372	cinepaxadil	50	24	cinepaxadil [INN]	cinépaxadil	cinepaxadil	цинепаксадил	سينيباكساديل	桂帕地尔	cinepaxadil	C29H36N2O9	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5373	almoxatone		5373	almoxatone	50		almoxatone [INN]	almoxatone	almoxatona	алмоксатон	ألموكزاتون	阿莫酮	almoxatone	C18H19ClN2O3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5374	nafoxadol		5374	nafoxadol	50		nafoxadol [INN]	nafoxadol	nafoxadol	нафоксадол	نافوكسادول	萘克沙多	nafoxadol	C15H15NO2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5375	flusoxolol		5375	flusoxolol	50	24	flusoxolol [INN]	flusoxolol	flusoxolol	флузоксолол	فلوسوكسولول	氟索洛尔	flusoxolol	C22H30FNO4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5376	ropivacaine		5376	ropivacaine	50	24	ropivacaine [INN]	ropivacaïne	ropivacaína	ропивакаин	روبيفاكائين	罗哌卡因	ropivacaine	C17H26N2O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5377	tolnapersine		5377	tolnapersine	50	24	tolnapersine [INN]	tolnapersine	tolnapersina	толнаперсин	تولنابارسين	托那哌嗪	tolnapersine	C21H26N2O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5378	etersalate		5378	etersalate	50	24	etersalate [INN]	étersalate	etersalato	этерсалат	إيتارسالات	依特柳酯	etersalate	C19H19NO6	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5379	telenzepine		5379	telenzepine	50	24	telenzepine [INN]	télenzépine	telenzepina	телензепин	تيلانزيبين	替仑西平	telenzepine	C19H22N4O2S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5380	interferon beta		5380	interferon beta	73, 108	36, 70	interferon beta [INN]	interféron bêta	interferón beta	интерферон бета	إينتارفيرون بيتا	干扰素β	interferon beta	Empty	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5381	tilactase		5381	tilactase	50	24	tilactase [INN]	tilactase	tilactasa	тилактаза	تيلاكتاز	半乳糖苷酶	tilactase	Empty	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5382	enprostil		5382	enprostil	50	24	enprostil [INN]	enprostil	enprostilo	энпростил	إينبروستيل	恩前列素	enprostil	C23H28O6	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5383	milrinone		5383	milrinone	50	24	milrinone [INN]	milrinone	milrinona	милринон	ميلرينون	米力农	milrinone	C12H9N3O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5384	tiprinast		5384	tiprinast	50	24	tiprinast [INN]	tiprinast	tiprinast	типринаст	تيبريناست	替普司特	tiprinast	C12H14N2O3S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5385	fluzinamide		5385	fluzinamide	50	24	fluzinamide [INN]	fluzinamide	fluzinamida	флузинамид	فلوزيناميد	氟齐胺	fluzinamide	C12H13F3N2O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5386	dotarizine		5386	dotarizine	50	24	dotarizine [INN]	dotarizine	dotarizina	дотаризин	دوتاريزين	多他利嗪	dotarizine	C29H34N2O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5387	itraconazole		5387	itraconazole	50	24	itraconazole [INN]	itraconazole	itraconazol	итраконазол	إيتراكونازول	伊曲康唑	itraconazole	C35H38Cl2N8O4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5388	raloxifene		5388	raloxifene	54	26	raloxifene [INN]	raloxifène	raloxifeno	ралоксифен	رالوكسيفان	雷洛昔芬	raloxifene	C28H27NO4S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5389	tubulozole		5389	tubulozole	50	25	tubulozole [INN]	tubulozole	tubulozol	тубулозол	توبولوزول	妥布氯唑	tubulozole	C23H23Cl2N3O4S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5392	cabastine		5392	cabastine	50	24	cabastine [INN]	cabastine	cabastina	кабастин	كاباستين    	卡巴斯汀	cabastine	C26H29FN2O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5393	levocabastine		5393	levocabastine	61	29	levocabastine [INN]	lévocabastine	levocabastina	левокабастин	ليفوكاباستين  	左卡巴斯汀	levocabastine	C26H29FN2O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5394	icospiramide		5394	icospiramide	68	33	icospiramide [INN]	icospiramide	icospiramida	икоспирамид	إيكوسبيراميد	艾考螺胺	icospiramide	C28H31F2N5O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5395	altanserin		5395	altanserin	50	24	altanserin [INN]	altansérine	altanserina	алтансерин	ألتانسيرين	阿坦色林	altanserin	C22H22FN3O2S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5396	gadopentetic acid		5396	gadopentetic acid	50	24	gadopentetic acid [INN]	acide gadopentétique	ácido gadopentético	гадопентетовая кислота	حمض غادوبانتيتيك	钆喷酸	gadopentetic gadopentetate	C14H20GdN3O10	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5397	vinepidine		5397	vinepidine	50	24	vinepidine [INN]	vinépidine	vinepidina	винепидин	فينيبيدين	长春匹定	vinepidine	C46H56N4O9	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5398	zinoconazole		5398	zinoconazole	50	24	zinoconazole [INN]	zinoconazole	zinoconazol	зиноконазол	زينوكونازول  	齐诺康唑	zinoconazole	C15H11Cl3N4S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5400	propacetamol		5400	propacetamol	50	36	propacetamol [INN]	propacétamol	propacetamol	пропацетамол	بروباسيتامول	丙帕他莫	propacetamol	C14H20N2O3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5401	somantadine		5401	somantadine	51	24	somantadine [INN]	somantadine	somantadina	сомантадин	سومانتادين	索金刚胺	somantadine	C14H25N	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5402	nafarelin		5402	nafarelin	50	31	nafarelin [INN]	nafaréline	nafarelina	нафарелин	نافاريلين	那法瑞林	nafarelin	C66H83N17O13	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5403	enisoprost		5403	enisoprost	50	24	enisoprost [INN]	énisoprost	enisoprost	энизопрост	إينيسوبروست    	依尼前列素	enisoprost	C22H36O5	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5404	pinadoline		5404	pinadoline	50		pinadoline [INN]	pinadoline	pinadolina	пинадолин	بينادولين	匹那多林	pinadoline	C19H19Cl2N3O3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5405	carbetimer		5405	carbetimer	50		carbetimer [INN]	carbétimère	carbetímero	карбетимер	كاربيتيمار	卡贝替姆	carbetimer	Empty	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5406	flutropium bromide		5406	flutropium bromide	50	24	flutropium bromide [INN]	bromure de flutropium	bromuro de flutropio	флутропия бромид	بروميد فلوتروبيوم	氟托溴铵	flutropium	C24H29BrFNO3	
