Link	New name	Change	Who Number	Last name	Prop Lists	Rec Lists	Locator name	French	Spanish	Russian	Arabic	Chinese	Phonetic	Molecular formula				"InchiKey


asdasd"					
https://mednet-communities.net/inn/db/ViewINN.aspx?i=4618	furaprofen		4618	furaprofen	42	20	furaprofen [INN]	furaprofène	furaprofeno	??????????	??????????	????	furaprofen	C17H14O3	furaprofen	CC(C(O)=O)C1=CC=CC2=C1OC=C2C3=CC=CC=C3	T9G78A1R21	ODZUWQAFWMLWCF-UHFFFAOYSA-N	67700-30-5	C17H14O3	FURAPROFEN	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/ODZUWQAFWMLWCF-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=7478	nifekalant		7478	nifekalant	75	37	nifekalant [INN]	nifékalant	nifekalant	??????????	??????????	????	nifekalant	C19H27N5O5	nifekalant	CN1C(=O)C=C(NCCN(CCO)CCCC2=CC=C(C=C2)[N+]([O-])=O)N(C)C1=O	5VZ7GZM43E	OEBPANQZQGQPHF-UHFFFAOYSA-N	130636-43-0	C19H27N5O5	NIFEKALANT	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OEBPANQZQGQPHF-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=3285	dichlorvos		3285	dichlorvos	28	13	dichlorvos [INN]	dichlorvos	diclorvós	?????????	?????????	???	dichlorvos	C4H7Cl2O4P	dichlorvos	COP(=O)(OC)OC=C(Cl)Cl	7U370BPS14	OEBRKCOSUFCWJD-UHFFFAOYSA-N	62-73-7	C4H7Cl2O4P	DICHLORVOS	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OEBRKCOSUFCWJD-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=2451	etafenone		2451	etafenone	19	8	etafenone [INN]	étafénone	etafenona	????????	?????????  	????	etafenone	C21H27NO2	etafenone	CCN(CC)CCOC1=C(C=CC=C1)C(=O)CCC2=CC=CC=C2	0I14K589E7	OEGDFSLNGABBKJ-UHFFFAOYSA-N	90-54-0	C21H27NO2	ETAFENONE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OEGDFSLNGABBKJ-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=137	methoxyphenamine		137	methoxyphenamine	1	7	methoxyphenamine [INN]	méthoxyphénamine	metoxifenamina	??????????????	??????? ???????	????	metoxifenamine	C11H17NO	methoxyphenamine	CNC(C)CC1=C(OC)C=CC=C1	J3Z5SRI26Z	OEHAYUOVELTAPG-UHFFFAOYSA-N	93-30-1	C11H17NO	METHOXYPHENAMINE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OEHAYUOVELTAPG-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5616	droxicam		5616	droxicam	52	25	droxicam [INN]	droxicam	droxicam	?????????	?????????	????	droxicam	C16H11N3O5S	droxicam	CN1C2=C(OC(=O)N(C2=O)C3=NC=CC=C3)C4=C(C=CC=C4)S1(=O)=O	F24ADO1E2D	OEHFRZLKGRKFAS-UHFFFAOYSA-N	90101-16-9	C16H11N3O5S	DROXICAM	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OEHFRZLKGRKFAS-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=4120	difeterol		4120	difeterol	36	17	difeterol [INN]	difétérol	difeterol	?????????	?????????  	????	difeterol	C25H29NO2	difeterol	CC(C(O)C1=CC=CC=C1)N(C)CCOC(C2=CC=CC=C2)C3=CC=CC=C3	A2P950OCL0	OEHKWMHRFWWMQK-UHFFFAOYSA-N	14587-50-9	C25H29NO2	DIFETEROL	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OEHKWMHRFWWMQK-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=6272	laprafylline		6272	laprafylline	60	29	laprafylline [INN]	laprafylline	laprafilina	???????????	??????????	????	laprafilline	C29H36N6O2	laprafylline	CC(C)CN1C2=C(N=C(CCN3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5)N2)C(=O)N(C)C1=O	F427P36M7J	OEHQNUNEMMXGRU-UHFFFAOYSA-N	90749-32-9	C29H36N6O2	LAPRAFYLLINE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OEHQNUNEMMXGRU-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8772	ticagrelor		8772	ticagrelor	95	57	ticagrelor [INN]	ticagrélor	ticagrelor	??????????	??????????	????	ticagrelor	C23H28F2N6O4S	ticagrelor	CCCSC1=NC2=C(N=NN2[C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)C(N[C@@H]4C[C@H]4C5=CC(F)=C(F)C=C5)=N1	GLH0314RVC	OEKWJQXRCDYSHL-FNOIDJSQSA-N	274693-27-5	C23H28F2N6O4S	TICAGRELOR	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OEKWJQXRCDYSHL-FNOIDJSQSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=7594	nateglinide		7594	nateglinide	77	39	nateglinide [INN]	natéglinide	nateglinida	??????????	??????????	????	nateglinide	C19H27NO3	nateglinide	CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](CC2=CC=CC=C2)C(O)=O	41X3PWK4O2	OELFLUMRDSZNSF-BRWVUGGUSA-N	105816-04-4	C19H27NO3	NATEGLINIDE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OELFLUMRDSZNSF-BRWVUGGUSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1029	tropenziline bromide		1029	tropenziline bromide	11	5	tropenziline bromide [INN]	bromure de tropenziline	bromuro de tropenzolina	???????????? ??????	?????? ???????????	????	tropenziline	C24H30BrNO4	tropenziline bromide	[Br-].COC1C[C@H]2C[C@H](C[C@@H]1[N+]2(C)C)OC(=O)C(O)(C3=CC=CC=C3)C4=CC=CC=C4	MNQ72KR8VM	OENFXACOWSBKMV-CROJEPFPSA-M	143-92-0	C24H30NO4	TROPENZILINE BROMIDE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OENFXACOWSBKMV-CROJEPFPSA-M/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=4229	betacarotene		4229	betacarotene	38	18	betacarotene [INN]	bétacarotène	betacaroteno	???????????	???????????	??????	betacarotene	C40H56	betacarotene	CC(\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C	01YAE03M7J	OENHQHLEOONYIE-JLTXGRSLSA-N	7235-40-7	C40H56	.BETA.-CAROTENE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OENHQHLEOONYIE-JLTXGRSLSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8179	tecadenoson		8179	tecadenoson	87	49	tecadenoson [INN]	técadénoson	tecadenosón	???????????	???????????	????	tecadenoson	C14H19N5O5	tecadenoson	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N2C=NC3=C2N=CN=C3N[C@@H]4CCOC4	GZ1X96601Z	OESBDSFYJMDRJY-BAYCTPFLSA-N	204512-90-3	C14H19N5O5	TECADENOSON	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OESBDSFYJMDRJY-BAYCTPFLSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8569	deferitrin		8569	deferitrin	92	54	deferitrin [INN]	déféritrine	deferitrina	??????????	??????????	????	deferitrin	C11H11NO4S	deferitrin	C[C@@]1(CSC(=N1)C2=C(O)C=C(O)C=C2)C(O)=O	T69Y9LDN44	OEUUFNIKLCFNLN-LLVKDONJSA-N	239101-33-8	C11H11NO4S	DEFERITRIN	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OEUUFNIKLCFNLN-LLVKDONJSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1268	caramiphen		1268	caramiphen	1	1	caramiphen [INN]	caramiphène	caramifeno	?????????	?????????	????	caramifen	C18H27NO2	caramiphen	CCN(CC)CCOC(=O)C1(CCCC1)C2=CC=CC=C2	97J7NP0XJY	OFAIGZWCDGNZGT-UHFFFAOYSA-N	77-22-5	C18H27NO2	CARAMIPHEN	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OFAIGZWCDGNZGT-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=3650	maridomycin		3650	maridomycin	32	15	maridomycin [INN]	maridomycine	maridomicina	???????????	???????????	????	maridomicin	C41H67NO16	maridomycin	CCC(=O)O[C@H]1[C@H](C)O[C@H](C[C@@]1(C)O)O[C@@H]2[C@@H](C)O[C@@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)\C=C\[C@@H]4O[C@H]4C[C@@H](C)OC(=O)C[C@H]([C@@H]3OC)C(=O)CC)[C@H](O)[C@H]2N(C)C	J9XX668K4U	OFBDKNBXULFDFN-FSNMLSSTSA-N	35775-82-7	C41H67NO15	MARIDOMYCIN	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OFBDKNBXULFDFN-FSNMLSSTSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5311	flumazenil		5311	flumazenil	55	26	flumazenil [INN]	flumazénil	flumazenil	??????????	??????????  	????	flumazenil	C15H14FN3O3	flumazenil	CCOC(=O)C1=C2CN(C)C(=O)C3=C(C=CC(F)=C3)N2C=N1	40P7XK9392	OFBIFZUFASYYRE-UHFFFAOYSA-N	78755-81-4	C15H14FN3O3	FLUMAZENIL	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OFBIFZUFASYYRE-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1731	allopurinol		1731	allopurinol	14	8	allopurinol [INN]	allopurinol	alopurinol	???????????	??????????	???	allopurinol	C5H4N4O	allopurinol	O=C1NC=NC2=C1C=NN2	63CZ7GJN5I	OFCNXPDARWKPPY-UHFFFAOYSA-N	315-30-0	C5H4N4O	ALLOPURINOL	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OFCNXPDARWKPPY-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=4489	alfacalcidol		4489	alfacalcidol	40	40	alfacalcidol [INN]	alfacalcidol	alfacalcidol	??????????????	????????????	?????	alfacalcidol	C27H44O2	alfacalcidol	CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C3/C[C@@H](O)C[C@H](O)C3=C	URQ2517572	OFHCOWSQAMBJIW-AVJTYSNKSA-N	41294-56-8	C27H44O2	ALFACALCIDOL	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OFHCOWSQAMBJIW-AVJTYSNKSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8445	razaxaban		8445	razaxaban	"90, 91"	52	razaxaban [INN]	razaxaban	razaxabán	??????????	??????????	????	razaxaban	C24H20F4N8O2	razaxaban	CN(C)CC1=NC=CN1C2=CC(F)=C(NC(=O)C3=CC(=NN3C4=CC5=C(ON=C5N)C=C4)C(F)(F)F)C=C2	3K2509846L	OFJRNBWSFXEHSA-UHFFFAOYSA-N	218298-21-6	C24H20F4N8O2	RAZAXABAN	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OFJRNBWSFXEHSA-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=4297	cefsumide		4297	cefsumide	38	18	cefsumide [INN]	cefsumide	cefsumida	????????	????????	????	cefsumide	C17H20N4O6S2	cefsumide	CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C3=CC(NS(C)(=O)=O)=CC=C3)C2=O)C(O)=O	3642W81J7A	OFKRKCHCYWQZLY-XHBSWPGZSA-N	54818-11-0	C17H20N4O6S2	CEFSUMIDE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OFKRKCHCYWQZLY-XHBSWPGZSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=3458	oxaprozin		3458	oxaprozin	30	14	oxaprozin [INN]	oxaprozine	oxaprozina	??????????	???????????	????	oxaprozin	C18H15NO3	oxaprozin	OC(=O)CCC1=NC(=C(O1)C2=CC=CC=C2)C3=CC=CC=C3	MHJ80W9LRB	OFPXSFXSNFPTHF-UHFFFAOYSA-N	21256-18-8	C18H15NO3	OXAPROZIN	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OFPXSFXSNFPTHF-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=6000	detirelix		6000	detirelix	56	27	detirelix [INN]	détirélix	detirelix	??????????	??????????	????	detirelix	C78H105ClN18O13	detirelix	CCNC(NCC)=NCCCC[C@@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@@H](CC4=CC=C(Cl)C=C4)NC(=O)[C@@H](CC5=CC6=C(C=CC=C6)C=C5)NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N7CCC[C@H]7C(=O)N[C@H](C)C(N)=O	05ME7P8ZBJ	OFQNFLLLCMQNEP-MIPXGPCFSA-N	89662-30-6	C78H105ClN18O13	DETIRELIX	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OFQNFLLLCMQNEP-MIPXGPCFSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=2187	clinolamide		2187	clinolamide	17		clinolamide [INN]	clinolamide	clinolamida	??????????	??????????	??????	clinolamide	C24H43NO	clinolamide	CCCCC\C=C/C\C=C/CCCCCCCC(=O)NC1CCCCC1	G90E14A6I6	OFSPDNIHQQKLPZ-HZJYTTRNSA-N	3207-50-9	C24H43NO	CLINOLAMIDE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OFSPDNIHQQKLPZ-HZJYTTRNSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5148	manozodil		5148	manozodil	47	22	manozodil [INN]	manozodil	manozodil	?????????	?????????  	????	manozodil	C10H16N2S	manozodil	CNCC1CCC2=C(C1)N=C(C)S2	GZM2484VQ4	OFSPYMGCSOTXQN-UHFFFAOYSA-N	77528-67-7	C10H16N2S	MANOZODIL	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OFSPYMGCSOTXQN-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1985	flugestone		1985	flugestone	16	7	flugestone [INN]	flugestone	flugestona	?????????	?????????	???	flugestone	C21H29FO4	flugestone	CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C	NT3ET34748	OFSXGKOMEGSTSE-BPSSIEEOSA-N	337-03-1	C21H29FO4	FLUROGESTONE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OFSXGKOMEGSTSE-BPSSIEEOSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=3723	tribuzone		3723	tribuzone	33		tribuzone [INN]	tribuzone	tribuzona	????????	????????	???	tribuzone	C22H24N2O3	tribuzone	CC(C)(C)C(=O)CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3	DUU9GVA746	OFVFGKQCUDMLLP-UHFFFAOYSA-N	13221-27-7	C22H24N2O3	TRIBUZONE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OFVFGKQCUDMLLP-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=298	tetracycline		298	tetracycline	"4, 26, 108, 109"	3	tetracycline [INN]	tétracycline	tetraciclina	???????????	???????????	???	tetracicline	C22H24N2O8	tetracycline	CN(C)[C@H]1[C@@H]2C[C@H]3C(C(=O)C4=C(C=CC=C4O)[C@@]3(C)O)=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O	F8VB5M810T	OFVLGDICTFRJMM-WESIUVDSSA-N	60-54-8	C22H24N2O8	TETRACYCLINE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OFVLGDICTFRJMM-WESIUVDSSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5037	flutoprazepam		5037	flutoprazepam	45	21	flutoprazepam [INN]	flutoprazépam	flutoprazepam	?????????????	?????????????	????	flutoprazepam	C19H16ClFN2O	flutoprazepam	FC1=C(C=CC=C1)C2=NCC(=O)N(CC3CC3)C4=CC=C(Cl)C=C24	2GHY1101MM	OFVXPDXXVSGEPX-UHFFFAOYSA-N	25967-29-7	C19H16ClFN2O	FLUTOPRAZEPAM	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OFVXPDXXVSGEPX-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=3820	roxolonium metilsulfate		3820	roxolonium metilsulfate	33	15	roxolonium metilsulfate [INN]	métilsulfate de roxolonium	metilsulfato de roxolonio	?????????? ????????????	?????????? ???????????	??????	roxolonium	C38H63NO8S	roxolonium metilsulfate	COS([O-])(=O)=O.CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2C(=O)C=C4[C@@H]5C[C@](C)(CC[C@]5(C)CC[C@@]34C)C(=O)OCC6CCC[N+]6(C)C	M5RBG90E95	OFXFYMRNHDKBQX-WKUMGRCGSA-M	53862-80-9	C37H60NO4	ROXOLONIUM METILSULFATE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OFXFYMRNHDKBQX-WKUMGRCGSA-M/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=4814	bicifadine		4814	bicifadine	43	43	bicifadine [INN]	bicifadine	bicifadina	?????????	?????????	????	bicifadine	C12H15N	bicifadine	CC1=CC=C(C=C1)[C@@]23C[C@@H]2CNC3	B0SV3N7J3H	OFYVIGTWSQPCLF-NEPJUHHUSA-N	71195-57-8	C12H15N	BICIFADINE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OFYVIGTWSQPCLF-NEPJUHHUSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=902	carisoprodol		902	carisoprodol	10	4	carisoprodol [INN]	carisoprodol	carisoprodol	????????????	????????????	????	carisoprodol	C12H24N2O4	carisoprodol	CCCC(C)(COC(N)=O)COC(=O)NC(C)C	21925K482H	OFZCIYFFPZCNJE-UHFFFAOYSA-N	78-44-4	C12H24N2O4	CARISOPRODOL	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OFZCIYFFPZCNJE-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=9571	avatrombopag		9571	avatrombopag	107	69	avatrombopag [INN]	avatrombopag	avatrombopag	????????????	????????????	?????	String	C29H34Cl2N6O3S2	avatrombopag	OC(=O)C1CCN(CC1)C2=NC=C(C=C2Cl)C(=O)NC3=NC(C4=CC(Cl)=CS4)=C(S3)N5CCN(CC5)C6CCCCC6	3H8GSZ4SQL	OFZJKCQENFPZBH-UHFFFAOYSA-N	570406-98-3	C29H34Cl2N6O3S2	AVATROMBOPAG	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OFZJKCQENFPZBH-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1433	difenidol		1433	difenidol	13	43	difenidol [INN]	difénidol	difenidol	?????????	?????????	????	difenidol	C21H27NO	difenidol	OC(CCCN1CCCCC1)(C2=CC=CC=C2)C3=CC=CC=C3	NQO8R319LY	OGAKLTJNUQRZJU-UHFFFAOYSA-N	972-02-1	C21H27NO	DIPHENIDOL	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OGAKLTJNUQRZJU-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5411	teriparatide		5411	teriparatide	50	24	teriparatide [INN]	tériparatide	teriparatida	???????????	???????????	????	teriparatide	C181H291N55O51S2	teriparatide	CC[C@H](C)[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](N)CO)C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC3=CNC4=C3C=CC=C4)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC5=CN=CN5)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC6=CC=CC=C6)C(O)=O	10T9CSU89I	OGBMKVWORPGQRR-UMXFMPSGSA-N	52232-67-4	C181H291N55O51S2	TERIPARATIDE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OGBMKVWORPGQRR-UMXFMPSGSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1454	batilol		1454	batilol	13		batilol [INN]	batilol	batilol	???????	???????	???	batilol	C21H44O3	batilol	CCCCCCCCCCCCCCCCCCOCC(O)CO	39YR661C4U	OGBUMNBNEWYMNJ-UHFFFAOYSA-N	544-62-7	C21H44O3	BATILOL	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OGBUMNBNEWYMNJ-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5868	temelastine		5868	temelastine	54	26	temelastine [INN]	témélastine	temelastina	??????????	??????????	????	temelastine	C21H24BrN5O	temelastine	CC1=NC=C(CC2=CNC(NCCCCC3=NC=C(Br)C=C3C)=NC2=O)C=C1	BF6IGI53XH	OGEAASSLWZDQBM-UHFFFAOYSA-N	86181-42-2	C21H24BrN5O	TEMELASTINE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OGEAASSLWZDQBM-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=4964	tricosactide		4964	tricosactide	44	21	tricosactide [INN]	tricosactide	tricosactida	???????????	????? ????????	????	tricosactide	C131H204N40O29S	tricosactide	CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC4=CNC5=C4C=CC=C5)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N6CCC[C@H]6C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N7CCC[C@H]7C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC8=CC=C(O)C=C8)C(N)=O	6SPG848M4D	OGFPDRDMMGEFOE-VELINFEKSA-N	20282-58-0	C131H204N40O29S	TRICOSACTIDE	PUBCHEM	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OGFPDRDMMGEFOE-VELINFEKSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5333	carvedilol		5333	carvedilol	50	26	carvedilol [INN]	carvédilol	carvedilol	??????????	??????????	????	carvedilol	C24H26N2O4	carvedilol	COC1=C(OCCNCC(O)COC2=CC=CC3=C2C4=C(N3)C=CC=C4)C=CC=C1	0K47UL67F2	OGHNVEJMJSYVRP-UHFFFAOYSA-N	72956-09-3	C24H26N2O4	CARVEDILOL	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OGHNVEJMJSYVRP-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5105	norfloxacin		5105	norfloxacin	46	22	norfloxacin [INN]	norfloxacine	norfloxacino	????????????	????????????	????	norfloxacin	C16H18FN3O3	norfloxacin	CCN1C=C(C(O)=O)C(=O)C2=C1C=C(N3CCNCC3)C(F)=C2	N0F8P22L1P	OGJPXUAPXNRGGI-UHFFFAOYSA-N	70458-96-7	C16H18FN3O3	NORFLOXACIN	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/OGJPXUAPXNRGGI-UHFFFAOYSA-N/SDF
